tile_global,class,page,page_local,stem,obj_idx,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,image,rendered,mean_miou,poor
268,apple,4,28,apple018S(6),0,449,194,655,371,images\apple018S(6).jpg,True,0.7827047141235689,False
269,apple,4,29,apple018S(7),0,472,192,672,370,images\apple018S(7).jpg,True,0.7771859378589605,False
270,apple,4,30,apple018S(8),0,442,191,654,364,images\apple018S(8).jpg,True,0.7634657372268219,False
271,apple,4,31,apple018S(9),0,447,165,646,339,images\apple018S(9).jpg,True,0.7611463762007225,False
272,apple,4,32,apple018T(1),0,417,244,631,445,images\apple018T(1).jpg,True,0.7811041215152875,False
273,apple,4,33,apple018T(10),0,422,202,664,434,images\apple018T(10).jpg,True,0.761665179821922,False
274,apple,4,34,apple018T(11),0,432,234,645,457,images\apple018T(11).jpg,True,0.7291961669120204,False
275,apple,4,35,apple018T(2),0,387,203,624,436,images\apple018T(2).jpg,True,0.7638688309943902,False
276,apple,4,36,apple018T(3),0,452,203,693,431,images\apple018T(3).jpg,True,0.7517415078919077,False
277,apple,4,37,apple018T(4),0,434,254,639,466,images\apple018T(4).jpg,True,0.7800569879620185,False
278,apple,4,38,apple018T(5),0,415,213,672,462,images\apple018T(5).jpg,True,0.7676722560468443,False
279,apple,4,39,apple018T(6),0,440,202,674,444,images\apple018T(6).jpg,True,0.7789567748307911,False
280,apple,4,40,apple018T(7),0,398,222,639,445,images\apple018T(7).jpg,True,0.7736011753862643,False
281,apple,4,41,apple018T(8),0,394,218,622,450,images\apple018T(8).jpg,True,0.7621291238260992,False
282,apple,4,42,apple018T(9),0,435,212,659,428,images\apple018T(9).jpg,True,0.7561757227038801,False
283,apple,4,43,apple019S(1),0,275,59,487,257,images\apple019S(1).jpg,True,0.7482056748388406,False
284,apple,4,44,apple019S(2),0,281,52,487,239,images\apple019S(2).jpg,True,0.7370269000661736,False
285,apple,4,45,apple019S(3),0,256,51,493,270,images\apple019S(3).jpg,True,0.7372899159663866,False
286,apple,4,46,apple019S(4),0,243,45,465,257,images\apple019S(4).jpg,True,0.7415849014456354,False
287,apple,4,47,apple019S(5),0,253,40,451,229,images\apple019S(5).jpg,True,0.7517170976897019,False
288,apple,4,48,apple019S(6),0,251,46,470,243,images\apple019S(6).jpg,True,0.7556382249349659,False
289,apple,4,49,apple019S(7),0,268,65,474,260,images\apple019S(7).jpg,True,0.7465835131928258,False
290,apple,4,50,apple019T(1),0,156,96,284,227,images\apple019T(1).jpg,True,0.6522747957876477,False
291,apple,4,51,apple019T(2),0,116,63,256,194,images\apple019T(2).jpg,True,0.7196595009444953,False
292,apple,4,52,apple019T(3),0,141,75,269,202,images\apple019T(3).jpg,True,0.7121429321828789,False
293,apple,4,53,apple019T(4),0,118,107,246,227,images\apple019T(4).jpg,True,0.6913306677017659,False
294,apple,4,54,apple019T(5),0,138,133,272,262,images\apple019T(5).jpg,True,0.6998770430349377,False
295,apple,4,55,apple019T(6),0,217,148,354,282,images\apple019T(6).jpg,True,0.7202457892675285,False
296,apple,4,56,apple019T(7),0,130,114,272,241,images\apple019T(7).jpg,True,0.6813538024475525,False
297,apple,4,57,mix001S(1),1,328,220,566,443,images\mix001S(1).jpg,True,0.7848835944018692,False
298,apple,4,58,mix001S(2),1,322,231,560,461,images\mix001S(2).jpg,True,0.751102604402358,False
299,apple,4,59,mix001T(1),0,172,223,417,469,images\mix001T(1).jpg,True,0.7743259450771417,False
300,apple,4,60,mix001T(2),1,366,236,580,444,images\mix001T(2).jpg,True,0.7567281454695122,False
301,apple,4,61,mix002S(1),1,510,214,748,418,images\mix002S(1).jpg,True,0.7077666264125518,False
302,apple,4,62,mix002S(2),1,463,216,696,422,images\mix002S(2).jpg,True,0.7269810954244518,False
303,apple,4,63,mix002S(3),1,521,163,775,386,images\mix002S(3).jpg,True,0.7171730639300785,False
304,apple,4,64,mix002S(4),0,343,62,538,268,images\mix002S(4).jpg,True,0.6716093855523422,False
305,apple,4,65,mix002T(1),1,354,39,584,276,images\mix002T(1).jpg,True,0.6442832289674661,False
306,apple,4,66,mix002T(2),0,351,126,528,308,images\mix002T(2).jpg,True,0.6186220464272485,False
307,apple,4,67,mix002T(3),0,314,34,528,255,images\mix002T(3).jpg,True,0.6504231115505629,False
308,apple,4,68,mix002T(4),1,460,152,716,369,images\mix002T(4).jpg,True,0.7606289621195189,False
309,apple,4,69,mix003S(1),0,109,233,310,414,images\mix003S(1).jpg,True,0.7769032304186192,False
310,apple,4,70,mix003S(2),1,320,257,518,436,images\mix003S(2).jpg,True,0.7775933725841019,False
311,apple,4,71,mix003S(3),0,63,235,283,432,images\mix003S(3).jpg,True,0.7947732959268663,False
312,apple,4,72,mix003T(1),0,352,117,609,347,images\mix003T(1).jpg,True,0.7515122125405033,False
313,apple,4,73,mix003T(2),0,368,89,597,307,images\mix003T(2).jpg,True,0.7563730873800457,False
314,apple,4,74,mix003T(3),1,311,342,512,533,images\mix003T(3).jpg,True,0.7688233203254585,False
315,apple,4,75,mix004S(1),1,495,150,698,349,images\mix004S(1).jpg,True,0.8033817215748189,False
316,apple,4,76,mix004S(2),1,515,209,747,408,images\mix004S(2).jpg,True,0.8053651926351314,False
317,apple,4,77,mix004S(3),0,313,183,526,386,images\mix004S(3).jpg,True,0.8178582663371715,False
318,apple,4,78,mix004S(4),0,316,148,534,363,images\mix004S(4).jpg,True,0.7721514572925893,False
319,apple,4,79,mix004T(1),0,300,144,521,361,images\mix004T(1).jpg,True,0.7798621402928841,False
320,apple,4,80,mix004T(2),1,356,343,571,559,images\mix004T(2).jpg,True,0.7522795014324334,False
321,apple,5,1,mix004T(3),1,242,360,456,577,images\mix004T(3).jpg,True,0.7563830582344203,False
322,apple,5,2,mix004T(4),0,339,110,554,327,images\mix004T(4).jpg,True,0.7634386745018924,False
323,banana,1,1,banana001S(1),0,226,299,564,387,images\banana001S(1).jpg,True,0.7947227080747606,False
324,banana,1,2,banana001S(2),0,106,286,511,371,images\banana001S(2).jpg,True,0.7836913494936367,False
325,banana,1,3,banana001S(3),0,216,260,609,352,images\banana001S(3).jpg,True,0.7272958286709448,False
326,banana,1,4,banana001T(1),0,284,188,633,330,images\banana001T(1).jpg,True,0.6188531335973837,False
327,banana,1,5,banana001T(2),0,271,166,631,384,images\banana001T(2).jpg,True,0.5879726638669749,False
328,banana,1,6,banana001T(3),0,220,246,598,389,images\banana001T(3).jpg,True,0.6160955283760305,False
329,banana,1,7,banana001T(4),0,339,184,666,369,images\banana001T(4).jpg,True,0.5831717552100824,False
330,banana,1,8,banana002S(1),0,31,371,369,554,images\banana002S(1).jpg,True,0.7830486227192214,False
331,banana,1,9,banana002S(2),0,107,339,372,494,images\banana002S(2).jpg,True,0.6518756754270998,False
332,banana,1,10,banana002S(3),0,466,291,772,450,images\banana002S(3).jpg,True,0.7746754968917788,False
333,banana,1,11,banana002T(1),0,95,83,646,503,images\banana002T(1).jpg,True,0.5851485490992976,False
334,banana,1,12,banana002T(2),0,106,143,654,456,images\banana002T(2).jpg,True,0.5937664950163285,False
335,banana,1,13,banana002T(3),0,73,79,719,442,images\banana002T(3).jpg,True,0.5866571304531989,False
336,banana,1,14,banana003S(1),0,157,219,586,333,images\banana003S(1).jpg,True,0.7063800274506937,False
337,banana,1,15,banana003S(2),0,143,257,536,368,images\banana003S(2).jpg,True,0.7487875723150523,False
338,banana,1,16,banana003S(3),0,140,255,537,361,images\banana003S(3).jpg,True,0.7832109415258429,False
339,banana,1,17,banana003T(1),0,338,119,515,462,images\banana003T(1).jpg,True,0.6300030082147942,False
340,banana,1,18,banana003T(2),0,254,197,413,561,images\banana003T(2).jpg,True,0.6525818398736567,False
341,banana,1,19,banana004S(1),0,490,325,751,481,images\banana004S(1).jpg,True,0.715750555195915,False
342,banana,1,20,banana004S(2),0,274,327,778,493,images\banana004S(2).jpg,True,0.7641834672219234,False
343,banana,1,21,banana004S(3),0,435,320,745,489,images\banana004S(3).jpg,True,0.6897586757404435,False
344,banana,1,22,banana004T(1),0,294,101,745,399,images\banana004T(1).jpg,True,0.522022101194115,False
345,banana,1,23,banana004T(2),0,283,59,670,516,images\banana004T(2).jpg,True,0.5361053022297521,False
346,banana,1,24,banana004T(3),0,182,95,754,343,images\banana004T(3).jpg,True,0.609402032900401,False
347,banana,1,25,banana005S(1),0,81,155,573,240,images\banana005S(1).jpg,True,0.7406504938910277,False
348,banana,1,26,banana005S(2),0,49,214,582,321,images\banana005S(2).jpg,True,0.7759035117542308,False
349,banana,1,27,banana005S(3),0,49,99,392,237,images\banana005S(3).jpg,True,0.6743942465603966,False
350,banana,1,28,banana005T(1),0,248,60,545,540,images\banana005T(1).jpg,True,0.5448316696438504,False
351,banana,1,29,banana005T(2),0,184,78,451,539,images\banana005T(2).jpg,True,0.5650457343155412,False
352,banana,1,30,banana005T(3),0,127,235,653,494,images\banana005T(3).jpg,True,0.5898038979044652,False
353,banana,1,31,banana006S(1),0,404,270,681,362,images\banana006S(1).jpg,True,0.6969742375914025,False
354,banana,1,32,banana006S(2),0,464,290,699,386,images\banana006S(2).jpg,True,0.719721454550776,False
355,banana,1,33,banana006S(3),0,287,226,728,327,images\banana006S(3).jpg,True,0.757896330898778,False
356,banana,1,34,banana006T(1),0,180,164,680,501,images\banana006T(1).jpg,True,0.5797322305752138,False
357,banana,1,35,banana006T(2),0,156,130,589,374,images\banana006T(2).jpg,True,0.6017924329102342,False
358,banana,1,36,banana006T(3),0,75,147,405,648,images\banana006T(3).jpg,True,0.5540359396366337,False
359,banana,1,37,banana007S(1),0,217,257,481,364,images\banana007S(1).jpg,True,0.6759377545282924,False
360,banana,1,38,banana007S(2),0,306,268,706,355,images\banana007S(2).jpg,True,0.7804476367734348,False
361,banana,1,39,banana007S(3),0,339,262,707,356,images\banana007S(3).jpg,True,0.7950619318696426,False
362,banana,1,40,banana007T(1),0,158,261,543,513,images\banana007T(1).jpg,True,0.6196455597759555,False
363,banana,1,41,banana007T(2),0,135,139,421,626,images\banana007T(2).jpg,True,0.578461694846221,False
364,banana,1,42,banana007T(3),0,362,89,640,565,images\banana007T(3).jpg,True,0.5827186942928237,False
365,banana,1,43,banana008S(1),0,266,242,757,339,images\banana008S(1).jpg,True,0.76323958124114,False
366,banana,1,44,banana008S(2),0,307,352,736,460,images\banana008S(2).jpg,True,0.7808719472679356,False
367,banana,1,45,banana008S(3),0,384,194,738,297,images\banana008S(3).jpg,True,0.7321794694606947,False
368,banana,1,46,banana008S(4),0,277,264,800,387,images\banana008S(4).jpg,True,0.763854432679762,False
369,banana,1,47,banana008S(5),0,305,262,791,381,images\banana008S(5).jpg,True,0.7680898404204359,False
370,banana,1,48,banana008T(1),0,268,15,503,546,images\banana008T(1).jpg,True,0.587741856424134,False
371,banana,1,49,banana008T(2),0,239,164,776,417,images\banana008T(2).jpg,True,0.5995656375158671,False
372,banana,1,50,banana008T(3),0,215,242,664,437,images\banana008T(3).jpg,True,0.5797793729794484,False
373,banana,1,51,banana008T(4),0,352,100,566,558,images\banana008T(4).jpg,True,0.5580731312789344,False
374,banana,1,52,banana008T(5),0,346,71,548,514,images\banana008T(5).jpg,True,0.5970789064308413,False
375,banana,1,53,banana009S(1),0,11,292,507,384,images\banana009S(1).jpg,True,0.737681581346358,False
376,banana,1,54,banana009S(2),0,13,277,585,366,images\banana009S(2).jpg,True,0.7768833128093178,False
377,banana,1,55,banana009S(3),0,29,241,528,351,images\banana009S(3).jpg,True,0.7831411756457112,False
378,banana,1,56,banana009S(4),0,18,258,553,336,images\banana009S(4).jpg,True,0.7942589929653943,False
379,banana,1,57,banana009S(5),0,64,257,554,361,images\banana009S(5).jpg,True,0.7599784462527948,False
380,banana,1,58,banana009S(6),0,64,231,567,338,images\banana009S(6).jpg,True,0.7787659907951003,False
381,banana,1,59,banana009S(7),0,8,256,573,356,images\banana009S(7).jpg,True,0.7183627009654052,False
382,banana,1,60,banana009S(8),0,116,258,561,353,images\banana009S(8).jpg,True,0.7705403202206527,False
383,banana,1,61,banana009T(1),0,275,56,516,549,images\banana009T(1).jpg,True,0.5451008649688661,False
384,banana,1,62,banana009T(2),0,409,67,578,494,images\banana009T(2).jpg,True,0.562330537899337,False
385,banana,1,63,banana009T(3),0,372,65,575,551,images\banana009T(3).jpg,True,0.5748255055879072,False
386,banana,1,64,banana009T(4),0,338,50,557,489,images\banana009T(4).jpg,True,0.5615008431989836,False
387,banana,1,65,banana009T(5),0,382,58,598,566,images\banana009T(5).jpg,True,0.5826058844055975,False
388,banana,1,66,banana009T(6),0,306,50,569,503,images\banana009T(6).jpg,True,0.5304687162983701,False
389,banana,1,67,banana009T(7),0,283,112,517,533,images\banana009T(7).jpg,True,0.5402163063460113,False
390,banana,1,68,banana009T(8),0,235,126,423,558,images\banana009T(8).jpg,True,0.5270637434628651,False
391,banana,1,69,banana010S(1),0,286,277,783,381,images\banana010S(1).jpg,True,0.71460495858233,False
392,banana,1,70,banana010S(2),0,280,297,750,388,images\banana010S(2).jpg,True,0.7817312675431896,False
393,banana,1,71,banana010S(3),0,162,287,567,378,images\banana010S(3).jpg,True,0.7722076344500923,False
394,banana,1,72,banana010S(4),0,154,320,570,423,images\banana010S(4).jpg,True,0.7987476446721105,False
395,banana,1,73,banana010S(5),0,74,256,560,335,images\banana010S(5).jpg,True,0.7973010981973572,False
396,banana,1,74,banana010S(6),0,252,287,754,390,images\banana010S(6).jpg,True,0.7778818723670038,False
397,banana,1,75,banana010S(7),0,332,292,786,409,images\banana010S(7).jpg,True,0.7499938741638854,False
398,banana,1,76,banana010S(8),0,323,347,791,469,images\banana010S(8).jpg,True,0.7584154783335957,False
399,banana,1,77,banana010T(1),0,346,137,542,554,images\banana010T(1).jpg,True,0.5786932783066567,False
400,banana,1,78,banana010T(2),0,180,113,395,517,images\banana010T(2).jpg,True,0.5553164110249735,False
401,banana,1,79,banana010T(3),0,332,126,557,551,images\banana010T(3).jpg,True,0.5741425514564759,False
402,banana,1,80,banana010T(4),0,343,188,518,545,images\banana010T(4).jpg,True,0.584779012050619,False
403,banana,2,1,banana010T(5),0,297,109,474,535,images\banana010T(5).jpg,True,0.6618320924231009,False
404,banana,2,2,banana010T(6),0,217,137,446,548,images\banana010T(6).jpg,True,0.5729706061083403,False
405,banana,2,3,banana010T(7),0,254,72,477,499,images\banana010T(7).jpg,True,0.5756529987892125,False
406,banana,2,4,banana010T(8),0,298,110,565,542,images\banana010T(8).jpg,True,0.5458981473596421,False
407,banana,2,5,banana011S(1),0,354,326,723,413,images\banana011S(1).jpg,True,0.8086036034856796,False
408,banana,2,6,banana011S(2),0,332,308,736,400,images\banana011S(2).jpg,True,0.7183510922361787,False
409,banana,2,7,banana011S(3),0,342,346,699,435,images\banana011S(3).jpg,True,0.7988856976175515,False
410,banana,2,8,banana011S(4),0,338,296,713,387,images\banana011S(4).jpg,True,0.8135715924560625,False
411,banana,2,9,banana011S(5),0,354,310,764,400,images\banana011S(5).jpg,True,0.7760102394857546,False
412,banana,2,10,banana011S(6),0,433,315,611,396,images\banana011S(6).jpg,True,0.8086882670076678,False
413,banana,2,11,banana011S(7),0,372,303,750,404,images\banana011S(7).jpg,True,0.757430603542445,False
414,banana,2,12,banana011S(8),0,343,324,767,417,images\banana011S(8).jpg,True,0.7604681556452559,False
415,banana,2,13,banana011S(9),0,335,338,746,427,images\banana011S(9).jpg,True,0.7498987484174482,False
416,banana,2,14,banana011T(1),0,416,164,611,547,images\banana011T(1).jpg,True,0.601825495678223,False
417,banana,2,15,banana011T(2),0,431,156,612,514,images\banana011T(2).jpg,True,0.6397551832663038,False
418,banana,2,16,banana011T(3),0,417,182,598,542,images\banana011T(3).jpg,True,0.6189153524024471,False
419,banana,2,17,banana011T(4),0,335,134,535,513,images\banana011T(4).jpg,True,0.6085379005252103,False
420,banana,2,18,banana011T(5),0,367,157,544,508,images\banana011T(5).jpg,True,0.6452882819657345,False
421,banana,2,19,banana011T(6),0,243,260,617,435,images\banana011T(6).jpg,True,0.6561727887673943,False
422,banana,2,20,banana011T(7),0,367,213,554,565,images\banana011T(7).jpg,True,0.6134883810266851,False
423,banana,2,21,banana011T(8),0,348,152,548,530,images\banana011T(8).jpg,True,0.583814155757211,False
424,banana,2,22,banana011T(9),0,355,118,573,536,images\banana011T(9).jpg,True,0.5972731536608165,False
425,banana,2,23,banana012S(1),0,342,295,677,370,images\banana012S(1).jpg,True,0.7543921401747133,False
426,banana,2,24,banana012S(2),0,373,275,696,350,images\banana012S(2).jpg,True,0.7712327836896431,False
427,banana,2,25,banana012S(3),0,354,317,694,391,images\banana012S(3).jpg,True,0.7707134233688233,False
428,banana,2,26,banana012S(4),0,354,289,691,363,images\banana012S(4).jpg,True,0.7403227415274279,False
429,banana,2,27,banana012S(5),0,307,282,624,356,images\banana012S(5).jpg,True,0.7976701840142384,False
430,banana,2,28,banana012S(6),0,332,271,671,347,images\banana012S(6).jpg,True,0.7383915928095078,False
431,banana,2,29,banana012S(7),0,316,298,635,373,images\banana012S(7).jpg,True,0.7656723690235203,False
432,banana,2,30,banana012S(8),0,328,296,643,378,images\banana012S(8).jpg,True,0.7663523658361371,False
433,banana,2,31,banana012T(1),0,470,132,658,506,images\banana012T(1).jpg,True,0.6208827818579061,False
434,banana,2,32,banana012T(2),0,411,71,582,455,images\banana012T(2).jpg,True,0.6551662010122994,False
435,banana,2,33,banana012T(3),0,426,142,621,529,images\banana012T(3).jpg,True,0.5931875648381972,False
436,banana,2,34,banana012T(4),0,391,141,564,499,images\banana012T(4).jpg,True,0.6210592983916524,False
437,banana,2,35,banana012T(5),0,368,101,555,486,images\banana012T(5).jpg,True,0.6284049112420547,False
438,banana,2,36,banana012T(6),0,370,123,560,518,images\banana012T(6).jpg,True,0.6193055463421152,False
439,banana,2,37,banana012T(7),0,398,167,556,511,images\banana012T(7).jpg,True,0.6698733023074421,False
440,banana,2,38,banana012T(8),0,412,143,588,487,images\banana012T(8).jpg,True,0.620959799464054,False
441,banana,2,39,banana013S(1),0,289,314,688,398,images\banana013S(1).jpg,True,0.7571801055332246,False
442,banana,2,40,banana013S(10),0,323,266,688,352,images\banana013S(10).jpg,True,0.7463655692608495,False
443,banana,2,41,banana013S(11),0,315,266,681,356,images\banana013S(11).jpg,True,0.7850122445344316,False
444,banana,2,42,banana013S(12),0,307,255,709,336,images\banana013S(12).jpg,True,0.7699049302816778,False
445,banana,2,43,banana013S(2),0,286,344,675,434,images\banana013S(2).jpg,True,0.7503129604162899,False
446,banana,2,44,banana013S(3),0,303,304,680,395,images\banana013S(3).jpg,True,0.7772997181964574,False
447,banana,2,45,banana013S(4),0,300,262,709,346,images\banana013S(4).jpg,True,0.7991848381328226,False
448,banana,2,46,banana013S(5),0,274,257,654,346,images\banana013S(5).jpg,True,0.7945257419156595,False
